etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
146.417 49.3205 89.1113 0.0562172 89.2521 -2.33896 -1 11 1 409.084 1.46545 1.69479 135.229 0.634861 1 212.961 0.406244 2 255.347 2.24924 0 698.85 1.80348 -0.184831 251.637 1.19458 0.692463
170.705 89.1979 150.788 -0.645322 183.29 0.373031 -1 11 1 335.692 1.6363 -2.97967 137.626 0.634634 1 160.479 -1.13255 2 160.479 -1.13255 1264.6 335.692 1.6363 -2.97967 137.626 0.634634 1.21497
78.9805 46.8528 86.9293 -0.138498 87.7644 0.740286 -1 11 1 323.594 -0.00358785 -2.98531 116.821 0.735196 2 120.015 0.977889 2 225.588 -0.245033 586.912 323.594 -0.00358785 -2.98531 116.821 0.735196 0.579468
149.275 88.2983 72.2235 -0.743418 93.1177 -0.851237 1 11 1 302.031 0.803369 2.78414 146.033 0.548924 4 179.165 -1.20737 3 179.165 -1.20737 834.239 834.802 -0.937907 2.85457 288.704 1.73126 0.71608
97.6076 154.13 64.9024 -1.03966 103.254 -0.708798 1 11 1 333.373 -1.96883 1.59496 184.664 0.351933 3 203.439 -1.32028 2 186.532 -0.395214 0 589.613 -3.27789 0.246325 314.849 0.841281 1.12989
184.727 33.6034 78.3229 -0.647777 95.3384 -0.971705 -1 11 1 364.46 -0.726892 2.19776 135.791 0.738459 2 42.5492 -0.236924 1 303.202 -0.759272 0 364.46 -0.726892 2.19776 135.791 0.738459 0.58033
214.101 61.0022 78.8106 1.1797 140.314 -2.81758 1 13 1 436.94 0.308369 -0.40111 183.435 0.509267 1 307.944 0.726605 3 307.944 0.726605 892.18 436.94 0.308369 -0.40111 183.435 0.509267 1.27079
77.2218 53.6601 65.3863 -1.02371 102.747 0.944082 1 11 1 331.261 -1.03978 -2.74877 129.369 0.607704 2 188.701 -1.73992 1 50.8417 -1.79364 0 331.261 -1.03978 -2.74877 129.369 0.607704 1.33719
308.994 95.9539 135.666 -0.0179234 135.688 -1.99898 -1 11 1 719.999 -0.105386 1.92165 170.212 0.607214 3 344.172 0.491898 1 344.172 0.491898 1205.54 988.842 -0.450644 0.00537407 260.479 1.1804 0.499994
103.806 17.9205 45.4706 -0.798708 60.7618 0.919884 -1 11 1 437.106 0.153865 -2.9997 165.56 0.271698 1 316.311 0.769432 1 316.311 0.769432 897.937 437.106 0.153865 -2.9997 165.56 0.271698 0.68059
91.8708 76.7702 38.1257 -0.320957 40.1065 -1.58684 1 13 1 300.002 0.587021 2.75327 114.919 0.722378 3 378.619 -0.0813805 3 252.432 0.590293 0 735.746 0.575655 2.55553 243.572 1.36315 0.664185
118.37 75.0816 43.8123 -1.48721 101.88 -3.09454 -1 13 1 364.746 1.03847 -0.994642 165.011 0.473368 1 95.7815 -0.237352 1 234.303 0.898993 0 364.746 1.03847 -0.994642 165.011 0.473368 1.20064
