etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
167.161 42.4203 72.0883 -1.09694 119.986 -1.24993 -1 11 1 343.44 -0.759525 1.95802 164.68 0.383878 1 151.877 -2.17498 2 260.101 -0.723584 0 343.44 -0.759525 1.95802 164.68 0.383878 0.90871
169.03 64.9087 44.7006 -1.01892 69.9831 2.65124 -1 11 1 395.948 0.19273 0.287197 212.28 0.479119 3 133.51 -0.0295799 1 141.827 -0.475654 0 395.948 0.19273 0.287197 212.28 0.479119 1.54447
115.589 38.3366 101.894 -0.620466 122.144 0.526552 1 11 1 389.939 1.82868 -1.14441 108.72 0.600134 1 308.354 -0.269992 1 77.3078 1.3627 0 719.046 1.65488 1.28024 167.131 1.23486 1.80474
79.4076 14.0341 47.3339 0.343363 50.1517 2.078 -1 11 1 404.918 1.52255 -1.25206 150.952 0.524355 2 367.143 0.0920414 1 105.765 1.91399 0 810.042 1.67157 0.42839 232.834 1.1344 1.36087
73.3816 108.087 112.331 0.610914 133.953 2.49877 1 11 1 331.803 1.78049 -1.47561 107.681 0.711137 3 194.049 0.327135 3 194.049 0.327135 805.329 630.277 2.41836 -0.411487 199.339 1.09679 1.01692
578.883 78.1712 76.1428 0.506684 86.1278 0.0228598 1 11 1 679.808 0.239469 2.78736 176.669 0.412209 1 153.089 1.22103 3 556.515 0.246215 0 679.808 0.239469 2.78736 176.669 0.412209 1.463
106.396 17.0669 122.19 -0.716351 154.906 -2.5319 1 11 1 313.578 0.58354 0.0974316 161.882 0.332564 2 153.721 -0.641708 1 118.825 0.476823 0 313.578 0.58354 0.0974316 161.882 0.332564 1.27141
130.566 27.7223 130.053 0.070116 130.373 -0.103354 1 11 1 355.025 0.663203 -2.80896 135.045 0.562945 3 144.463 1.32378 2 220.482 0.937556 0 355.025 0.663203 -2.80896 135.045 0.562945 1.18216
62.8701 62.5748 303.104 -0.888604 430.857 1.46763 -1 11 1 403.12 -1.36453 -1.74392 205.43 0.496914 1 34.8472 1.01778 1 131.902 -1.38346 0 403.12 -1.36453 -1.74392 205.43 0.496914 0.721007
86.4314 372.218 411.604 -0.235241 423.046 1.54492 1 11 1 327.392 1.36444 -1.74115 121.004 0.62545 1 60.1619 -0.349052 1 81.6993 1.54693 0 327.392 1.36444 -1.74115 121.004 0.62545 1.32954
79.1545 199.956 126.442 0.642114 153.417 1.9525 1 11 1 366.556 0.55554 -0.91414 130.853 0.345939 3 323.055 0.645031 1 93.2003 0.847875 0 793.898 1.21833 1.48853 266.534 0.770995 1.30478
148.408 94.0678 54.1975 -0.937879 79.8334 -0.854217 1 11 1 351.476 -1.35488 2.54528 106.248 0.684376 1 125.54 -0.736719 2 125.54 -0.736719 533.193 351.476 -1.35488 2.54528 106.248 0.684376 0.552862
81.9073 104.998 36.7397 -0.354442 39.0717 2.63315 1 11 1 477.636 -0.111147 0.900983 228.654 0.346601 3 475.873 -0.686203 1 180.812 0.156546 0 477.636 -0.111147 0.900983 228.654 0.346601 0.712858
94.9944 37.02 53.3088 -0.196512 54.3414 2.11834 -1 11 1 426.562 1.36965 -1.43283 155.057 0.410807 2 263.508 0.452087 1 263.508 0.452087 865.548 783.062 1.74708 0.298551 304.911 0.702835 1.06603
259.164 35.8651 138.919 -0.224032 142.42 -0.869793 1 11 1 517.474 -0.972808 2.32404 226.889 0.661885 1 133.061 1.52331 1 210.236 -0.904307 0 517.474 -0.972808 2.32404 226.889 0.661885 1.2206
279.514 49.8196 45.3697 -1.83635 145.931 -2.5514 1 11 1 343.384 -0.841922 1.14564 143.74 0.475494 1 78.3003 -0.472436 1 81.0939 -0.218725 0 343.384 -0.841922 1.14564 143.74 0.475494 0.683336
99.8611 32.0275 280.422 1.7757 851.609 -2.44306 -1 11 1 522.134 0.282598 0.49699 202.797 0.44215 1 194.812 1.54295 1 198.228 -0.159187 0 1009.65 1.99069 -2.11459 327.856 1.08438 1.30027
137.627 2.26238 79.7437 0.374202 85.3922 -0.134592 1 11 1 322.76 0.32253 -2.6102 156.496 0.38173 2 132.81 1.8408 1 247.794 0.411223 0 322.76 0.32253 -2.6102 156.496 0.38173 1.22428
55.2752 88.0675 39.4094 1.25503 74.7402 2.43982 -1 11 1 906.553 0.535982 -1.71572 207.465 0.646188 1 771.101 0.869286 1 87.1003 0.0069875 0 906.553 0.535982 -1.71572 207.465 0.646188 0.614311
213.222 114.609 46.2114 1.52856 111.563 -1.55307 1 11 1 490.912 -0.694486 1.45438 110.267 0.641992 2 337.293 1.57898 1 337.293 1.57898 1491.39 852.517 0.920876 -0.542752 176.257 1.11471 1.31482
63.2933 91.7921 242.777 -0.170243 246.304 -1.56892 1 11 1 419.187 0.913977 1.46221 153.182 0.706573 1 107.879 1.28919 1 77.9484 1.46121 0 419.187 0.913977 1.46221 153.182 0.706573 0.721359
55.1708 248.193 420.245 0.576922 492.143 0.11171 -1 11 1 451.025 0.885207 -3.09032 245.916 0.51553 1 102.459 1.2172 1 135.539 1.15242 0 975.571 1.59066 -3.08848 443.499 1.01045 1.2174
81.4715 74.7788 32.8475 -0.251448 33.8914 0.58318 -1 11 1 329.546 -0.173023 1.9887 118.906 0.635943 4 410.957 -1.18043 1 40.5005 -0.561067 0 329.546 -0.173023 1.9887 118.906 0.635943 2.53537
