etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
61.5763 124.71 148.203 1.71583 425.424 -1.22338 -1 11 1 377.28 0.753253 0.659504 116.525 0.511883 1 122.86 2.31039 1 122.86 2.31039 718.556 649.414 2.73101 -0.599399 195.744 1.20315 0
159.543 3.03056 44.5335 -0.825655 60.5951 -1.73599 1 11 1 459.926 0.0946881 1.61578 120.241 0.708643 1 278.515 -0.523661 2 323.785 -0.0318248 0 778.78 -0.475456 0.123238 172.815 0.975771 1.13042
47.9647 344.791 718.627 -1.83578 2310.21 2.20599 -1 11 1 568.16 -1.14748 -1.20846 143.585 0.555322 1 53.8019 -1.54181 1 53.8019 -1.54181 1427.85 1433.1 -3.00777 0.952025 224.608 0.96286 0.309526
153.784 19.3799 132.382 1.33431 268.783 2.16711 -1 13 1 340.707 -0.0951999 -0.848698 105.281 0.727238 1 31.6364 2.04685 2 244.152 -0.0210739 0 340.707 -0.0951999 -0.848698 105.281 0.727238 -0.595276
79.2326 41.5468 59.2863 0.791717 78.8583 0.767224 1 13 1 336.701 0.624667 -2.90984 162.812 0.583942 3 202.746 -0.107771 1 264.914 0.784118 0 336.701 0.624667 -2.90984 162.812 0.583942 1.06727
23.8798 43.777 45.8246 -1.00947 71.2244 2.71963 1 11 1 309.47 -0.947836 -0.42462 130.527 0.518331 1 44.8421 -2.39346 1 44.8421 -2.39346 410.697 309.47 -0.947836 -0.42462 130.527 0.518331 0.711789
30.1106 95.8098 175.069 -1.54441 428.803 -1.80011 1 11 1 316.153 -0.283469 0.435766 189.382 0.245421 1 243.137 -1.92883 2 162.424 -0.597005 0 316.153 -0.283469 0.435766 189.382 0.245421 0.689478
50.3484 67.773 45.9979 -1.61441 120.145 -0.198509 -1 11 1 602.571 -0.316212 -2.39814 263.728 0.52272 6 612.45 -1.26768 2 265.176 0.142853 0 1545.13 -3.02564 -1.85387 597.316 1.09897 0.707731
81.1031 112.152 57.7184 1.06595 93.7347 -2.52157 1 11 1 397.341 0.416765 -0.713578 107.563 0.263822 3 462.641 1.16974 2 299.411 0.497078 0 397.341 0.416765 -0.713578 107.563 0.263822 -0.522644
65.1102 122.047 57.9237 -0.116943 58.3203 0.333255 -1 11 1 320.964 0.688907 -0.981913 160.16 0.425994 3 339.534 -0.785979 1 339.534 -0.785979 934.207 702.21 -0.123495 1.14124 223.487 0.956221 0.701676
100.619 113.819 54.7118 0.385136 58.8199 2.93888 -1 11 1 527.602 1.36864 -1.88751 127.557 0.579372 3 356.981 0.417324 1 356.981 0.417324 1046.71 873.322 1.83908 -0.600979 180.206 1.37776 1.30019
31.5391 105.478 140.272 -1.69088 393.367 1.15665 1 11 1 384.178 -1.39148 -1.77675 112.156 0.550965 1 278.353 -1.45841 1 270.269 -1.3414 0 796.973 -2.94881 -0.380871 207.292 1.10879 0.0795947
34.9272 25.5881 91.7142 -0.219681 93.9362 1.26557 -1 11 1 335.015 -0.213323 -1.76503 114.162 0.602163 1 257.222 0.547069 2 291.252 -0.271386 0 689.595 0.123217 -0.385715 255.102 1.15671 -0.705051
110.74 184.554 150.825 0.497235 169.858 -0.288281 1 11 1 619.691 0.317201 1.79704 286.524 0.592103 2 497.647 0.954113 1 497.647 0.954113 1397.84 1147.05 1.25954 0.292712 374.567 1.30481 1.17088
28.3246 156.381 240.156 -0.442864 264.094 -0.242779 -1 11 1 686.591 -0.605678 -2.63579 103.779 0.549872 2 621.863 -0.034706 2 645.427 -0.569974 0 686.591 -0.605678 -2.63579 103.779 0.549872 0.733084
