etmiss mtw lepton_1_pt lepton_1_eta lepton_1_E lepton_1_phi lep_charge lep_type TopLRjet_n largeRjet_pt largeRjet_eta largeRjet_phi largeRjet_m largeRjet_tau32
367.74 65.5306 87.222 -0.494544 98.1072 -1.48824 -1 11 1 574.748 -0.44346 1.53392 220.329 0.723244
243.253 24.348 183.92 -1.53569 446.91 -1.45173 1 11 1 365.176 0.164437 1.6384 113.106 0.506409
69.04 34.7742 182.304 -0.533278 208.847 0.661685 1 11 1 333.13 0.0884 -2.94211 105.028 0.395405
78.2134 60.8603 247.895 0.326059 261.189 -2.48452 -1 11 1 349.617 0.211191 0.909335 108.591 0.732084
293.847 72.2502 30.1942 -1.77943 92.02 -0.810392 1 11 1 360.534 0.913314 1.86002 161.538 0.539671
71.1932 57.7629 140.622 -2.46471 832.843 -2.93527 1 11 1 329.052 -0.95993 0.0597221 160.124 0.582704
202.514 64.7733 87.4205 -0.185866 88.9348 -1.63062 1 11 1 307.094 -1.60921 2.03927 144.411 0.456763
127.922 51.9024 199.997 1.9887 744.281 -1.30145 -1 11 1 392.571 1.45749 2.043 137.525 0.697362
34.4027 126.259 449.703 1.35165 926.971 2.12395 1 11 1 439.593 0.577431 -1.01129 148.438 0.718778
129.894 47.4161 286.854 -0.120138 288.926 -1.28496 -1 11 1 505.451 -0.529012 1.42521 296.888 0.730821
262.02 49.9047 92.4611 -1.05473 148.839 2.60059 -1 11 1 373.204 -0.710389 -0.830941 162.064 0.623408
96.163 120.524 175.778 -0.28665 183.049 -2.93183 -1 11 1 340.679 -1.13071 0.3784 101.319 0.222591
112.174 24.685 101.602 -0.41913 110.658 -2.42041 1 11 1 304.938 -1.3166 0.941893 110.802 0.711724
181.105 62.3396 122.001 -1.3173 244.076 -0.0288256 1 11 1 345.66 -1.41568 -2.94339 151.958 0.334373
197.91 22.3886 105.099 -0.758601 136.818 -1.1517 -1 11 1 339.777 -1.78087 1.37937 153.932 0.421905
54.682 106.75 239.043 1.53056 578.145 -1.58839 1 11 1 507.591 1.8058 1.55991 182.859 0.708031
340.817 33.8302 52.1999 1.05398 83.9789 2.72799 -1 11 1 387.422 1.25228 -0.245623 164.02 0.611423
