etmiss mtw lepton_1_pt lepton_1_eta lepton_1_E lepton_1_phi lep_charge lep_type TopLRjet_n largeRjet_pt largeRjet_eta largeRjet_phi largeRjet_m largeRjet_tau32
127.712 79.8651 56.5879 -1.40351 122.094 -0.564464 1 13 1 302.18 -1.71419 1.35307 110.163 0.627419
203.655 63.9823 217.655 -2.30043 1096.84 2.00024 -1 11 1 521.593 -0.949603 -1.20923 232.055 0.496855
91.2229 85.7401 33.502 -0.706607 42.2195 1.42974 1 11 1 316.255 0.131709 -2.7869 111.056 0.645625
437.583 61.004 193.016 -2.15614 844.784 2.69931 1 13 1 643.694 -0.156756 -0.211305 123.144 0.678589
290.436 60.8106 33.8079 1.20293 61.3641 -2.95701 1 11 1 372.703 0.473524 -0.462989 173.704 0.746839
157.087 34.249 263.123 -0.13504 265.526 2.85485 1 11 1 496.013 -0.472592 -0.344869 210.68 0.288071
24.6872 134.977 184.655 -0.693318 230.843 -2.46335 1 13 1 384.455 -1.11891 0.89427 210.933 0.66466
28.5174 61.7305 156.037 -0.4522 172.264 -2.69685 1 11 1 506.892 -0.348569 0.0889962 247.457 0.650341
138.837 44.6547 44.0508 1.58743 112.233 1.63301 1 13 1 598.42 -0.560396 -0.702312 108.614 0.614438
42.02 47.817 40.6516 -0.661409 49.8724 -0.597117 1 13 1 431.407 -0.943083 2.85468 191.887 0.646241
257.844 9.85946 187.34 0.413637 203.597 -1.17112 1 11 1 704.596 1.24888 2.0045 159.352 0.674334
448.034 1.63661 59.0548 -1.56991 148.059 2.91072 1 11 1 562.781 -0.372541 -0.2381 129.129 0.689911
141.91 32.0433 121.193 0.539119 139.236 -2.60092 1 13 1 362.329 -0.314175 0.964597 114.174 0.668717
65.2705 164.713 104.452 2.30824 530.415 -0.625575 1 13 1 379.34 -0.932611 2.77837 151.735 0.605334
336.51 66.6508 75.8349 -1.00204 117.202 -0.108083 1 11 1 776.756 0.0602307 -2.75631 203.331 0.401115
132.104 30.6165 38.9119 0.687898 48.4873 -1.85397 1 11 1 329.961 0.374569 1.07732 117.716 0.707337
249.409 36.5424 111.909 -1.92631 392.23 1.50361 1 13 1 582.558 -1.9163 -1.91264 104.562 0.700151
242.497 70.7639 64.3821 0.743444 83.0092 0.782283 1 11 1 420.961 0.333603 -2.63316 199.192 0.722534
127.409 32.2363 129.559 -1.11309 218.456 -2.76999 1 11 1 304.068 -0.885419 -0.0871992 115.203 0.731726
78.9483 52.8318 214.118 0.263397 221.589 3.14015 1 11 1 389.225 -0.0462712 0.0284983 135.354 0.560203
200.562 77.8896 181.209 -2.43334 1040.56 -1.49386 1 13 1 380.116 -1.59158 1.38485 104.253 0.692334
171.093 85.7168 87.9061 -1.30184 173.53 -2.12347 1 11 1 301.171 -1.90359 1.39672 120.25 0.726409
135.858 49.2125 53.0259 -1.11011 89.195 2.73702 1 11 1 309.981 0.835421 -0.99044 105.681 0.686048
96.7222 97.0174 44.4268 1.82582 141.476 -3.02497 1 13 1 381.914 0.256413 0.662001 116.736 0.571853
117.32 90.6107 41.8695 -0.711354 52.9174 -0.765845 1 13 1 479.975 0.600046 2.95736 112.18 0.351282
466.606 31.5665 48.5545 0.501333 54.7851 2.27834 1 11 1 851.66 -1.43575 -0.594157 222.064 0.743565
51.5204 10.5583 71.3087 0.934617 104.787 1.48054 1 13 1 350.008 -1.13169 -1.82376 159.471 0.43105
43.4837 52.6978 117.041 1.59802 301.121 0.34963 1 11 1 359.696 0.9321 -2.48482 165.871 0.639916
34.5938 46.4275 39.8857 0.184362 40.5655 -2.82677 1 11 1 300.75 -0.328529 0.446908 101.355 0.591522
