etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
410.588 626.968 343.458 0.469443 382.004 0.324321 1 11 1 492.802 1.45884 -2.79659 143.341 0.747104 1 540.236 -0.562598 1 113.954 1.47406 0 492.802 1.45884 -2.79659 143.341 0.747104 0.116933
125.451 35.3447 81.7651 0.280447 85.0017 2.82609 -1 13 1 639.494 -0.991638 -0.925434 347.467 0.729466 1 521.773 -0.42898 1 49.502 -0.106057 0 639.494 -0.991638 -0.925434 347.467 0.729466 0.247973
70.7533 61.7699 84.7179 -2.10645 353.302 1.62787 1 13 1 408.172 -1.66785 -0.670936 108.699 0.709623 3 225.068 -1.01177 2 225.068 -1.01177 764.724 756.801 -2.66102 2.39053 249.18 1.33286 0.123289
520.408 314.589 88.56 -1.71148 253.183 0.672765 1 13 1 376.54 0.91294 2.3768 121.679 0.725266 1 106.941 -2.046 2 313.508 0.837013 0 376.54 0.91294 2.3768 121.679 0.725266 0.133773
219.92 105.679 43.1395 1.94685 154.208 2.99435 1 11 1 427.053 0.308293 -0.574243 206.396 0.6749 2 442.036 1.05385 2 442.036 1.05385 1032.64 926.803 1.3104 1.31786 296.278 1.38371 0.0747717
74.0284 54.8797 84.2661 0.465942 93.58 0.0224292 -1 13 1 307.576 1.30608 2.46124 114.942 0.741931 1 273.628 0.247679 1 199.56 1.11398 0 307.576 1.30608 2.46124 114.942 0.741931 0.0863789
270.846 69.9671 48.0086 -1.17296 84.9989 -1.08232 1 13 1 449.702 1.04626 2.16744 121.713 0.743421 1 272.029 -0.736621 1 50.522 0.386928 0 449.702 1.04626 2.16744 121.713 0.743421 0.191878
27.6963 107.086 103.749 -1.15191 180.536 -1.03756 -1 11 1 385.818 0.521696 2.70259 116.204 0.705226 1 286.152 0.452082 1 112.796 0.201518 0 385.818 0.521696 2.70259 116.204 0.705226 0.10147
66.8655 72.1096 82.5533 -2.24641 394.583 2.21265 -1 11 1 610.466 -0.903755 -1.11761 189.494 0.694413 1 541.684 -1.40332 1 217.663 -1.0665 0 1199.74 -2.49043 0.76209 423.381 1.36269 0.174331
320.51 39.4577 124.171 0.389005 133.685 -1.53855 -1 11 1 641.06 -0.68919 1.68223 331.408 0.644503 2 227.703 -0.861643 2 354.946 -0.920419 0 950.977 -1.43551 0.780202 438.595 1.33494 0.1109
21.9236 51.5501 89.4177 -0.485049 100.144 1.10514 -1 11 1 304.164 -1.44256 3.05047 141.122 0.384965 3 210.245 -0.716977 1 210.245 -0.716977 673.379 304.164 -1.44256 3.05047 141.122 0.384965 0.175332
91.3901 65.1158 102.432 1.56027 254.554 -1.64809 1 13 1 417.025 1.73063 0.775459 125.408 0.431716 3 274.627 1.25789 1 354.644 1.67887 0 719.139 2.99512 -1.94739 178.13 1.19223 0.120957
425.081 212.94 167.731 0.0624448 168.058 -1.01112 -1 11 1 473.657 0.208268 1.4569 140.085 0.6102 1 48.0533 0.161438 1 177.67 0.563651 0 473.657 0.208268 1.4569 140.085 0.6102 0.119498
283.328 137.579 135.843 1.82701 433.076 -0.219968 -1 11 1 398.295 1.09461 2.70292 155.294 0.680748 1 51.4345 2.09471 1 331.24 1.15824 0 398.295 1.09461 2.70292 155.294 0.680748 0
467.866 54.7243 75.3732 0.458454 83.4338 2.39659 1 11 1 742.176 1.04477 -1.13615 361.358 0.738427 1 431.179 -0.553518 1 431.179 -0.553518 1617.13 742.176 1.04477 -1.13615 361.358 0.738427 0.053117
