,ID,etmiss,mtw,leadleptPt,leadleptEta,leadleptE,leadleptPhi,Q_leadlep,leadleptID,n_TopLRjets,leadTopLRjet_pt,leadTopLRjet_eta,leadTopLRjet_phi,leadTopLRjet_m,leadTopLRjet_Tau32,n_jets,leadjet_pt,leadjet_eta,n_bjets,leadbjet_pt,leadbjet_eta,ttbarMLR,largeRjet_pt_total,largeRjet_eta_total,largeRjet_phi_total,largeRjet_m_total,largeRjet_tau32_total,weight,scale,label
2573,signal,69.414,20.2151,230.912,0.639961,279.832,1.33465,1,13,1,323.438,1.12393,-2.10914,118.319,0.636098,1,60.5071,0.752136,1,285.719,0.994272,0.0,323.438,1.12393,-2.10914,118.319,0.636098,0.985989,0.0567221,1
2574,signal,281.224,38.6326,62.0337,1.32305,124.725,3.13191,-1,13,1,304.252,0.610133,0.699046,128.338,0.705773,4,99.61,1.09113,2,268.132,0.562279,486.763,304.252,0.610133,0.699046,128.338,0.705773,0.392994,0.0567221,1
2575,signal,38.2973,74.0647,125.271,0.204029,127.887,2.45585,1,13,1,309.216,-0.253064,-0.840186,118.432,0.657377,1,259.827,0.845248,2,259.827,0.845248,800.27,309.216,-0.253064,-0.840186,118.432,0.657377,1.0426,0.0567221,1
2576,signal,155.504,1.47596,103.79,1.60589,268.973,2.87505,1,13,1,317.49,-0.497091,0.00884566,180.802,0.361728,1,120.198,0.965859,2,212.972,-0.362534,812.868,317.49,-0.497091,0.00884566,180.802,0.361728,1.29428,0.0567221,1
2577,signal,208.132,28.4245,117.759,-0.891557,167.744,2.65474,1,11,1,487.982,0.51673,-0.610397,174.184,0.74204,2,55.5024,-0.173183,2,244.834,1.19268,714.33,487.982,0.51673,-0.610397,174.184,0.74204,0.0,0.0567221,1
2578,signal,38.6024,108.371,196.639,2.27051,962.312,-2.1314,1,13,1,355.775,1.66856,-0.0261251,144.066,0.587653,2,271.349,1.46034,1,160.487,1.58168,0.0,355.775,1.66856,-0.0261251,144.066,0.587653,0.391025,0.0567221,1
2579,signal,20.1187,63.0009,54.3365,-0.773804,71.4323,0.250789,-1,13,1,354.441,1.20088,-2.89182,162.367,0.628719,1,322.461,-0.33726,2,322.461,-0.33726,1006.36,354.441,1.20088,-2.89182,162.367,0.628719,1.37013,0.0567221,1
2580,signal,76.6586,92.4604,81.1261,-0.927154,118.565,-2.98413,-1,11,1,394.523,0.163632,-0.484752,168.33,0.632256,2,299.733,-0.756474,1,299.733,-0.756474,902.256,799.271,-0.742001,2.14004,342.248,0.828568,1.29023,0.0567221,1
2581,signal,113.185,10.8702,68.8288,0.68344,85.539,2.4038,1,11,1,356.072,-0.709768,-1.27434,166.247,0.342906,1,267.187,0.061128,1,84.318,-1.36849,0.0,356.072,-0.709768,-1.27434,166.247,0.342906,0.663233,0.0567221,1
2582,signal,50.324,87.7042,183.437,-1.57878,463.662,2.63187,1,11,1,317.038,-0.270001,-0.235611,157.007,0.359055,1,182.975,-1.93141,2,182.975,-1.93141,942.97,683.132,-2.05044,2.64884,285.728,1.1369,0.377197,0.0567221,1
2583,signal,76.2122,20.7226,63.5657,-0.25357,65.6203,2.404,1,13,1,367.564,1.12956,-1.48661,127.967,0.287955,2,53.4855,-0.995427,1,53.4855,-0.995427,592.336,367.564,1.12956,-1.48661,127.967,0.287955,0.568651,0.0567221,1
2584,signal,59.8888,93.1435,308.094,-0.231868,316.413,-0.0306006,-1,11,1,451.907,-0.286539,3.1316,158.039,0.134483,1,65.7598,-0.355622,2,107.667,0.25258,848.555,835.501,-0.480543,3.18371,242.956,0.531023,0.618988,0.0567221,1
2585,signal,92.4175,58.9046,54.8945,-1.09194,91.0048,0.0308296,-1,13,1,349.685,-1.60259,-2.89833,158.354,0.450134,1,332.217,-1.769,1,332.217,-1.769,784.658,349.685,-1.60259,-2.89833,158.354,0.450134,1.34709,0.0567221,1
2586,signal,232.502,10.9476,30.1237,0.695115,37.6993,0.95771,1,13,1,396.295,-0.229112,-2.12366,169.841,0.373565,1,238.468,0.106682,2,238.468,0.106682,700.399,396.295,-0.229112,-2.12366,169.841,0.373565,1.32248,0.0567221,1
2587,signal,209.427,64.9521,36.3591,-0.922121,52.9443,0.700512,1,13,1,424.038,-1.24257,-2.88647,155.96,0.674018,2,133.379,-1.78678,3,365.963,-1.18864,584.746,424.038,-1.24257,-2.88647,155.96,0.674018,1.75059,0.0567221,1
2588,signal,217.023,48.2594,163.958,-0.0900585,164.623,0.539316,-1,11,1,394.498,-0.840885,-2.47867,146.805,0.388458,2,40.5805,-0.67385,1,40.5805,-0.67385,620.704,394.498,-0.840885,-2.47867,146.805,0.388458,0.851516,0.0567221,1
2589,signal,211.336,43.9651,76.5793,0.439075,84.0805,3.03098,1,13,1,309.207,-0.704691,-0.549915,125.191,0.729623,1,72.6804,1.07292,2,72.6804,1.07292,560.577,309.207,-0.704691,-0.549915,125.191,0.729623,0.604369,0.0567221,1
2590,signal,174.553,10.3779,30.9061,1.30295,61.0685,0.072741,1,11,1,379.259,-0.618445,-2.92856,167.703,0.219037,2,144.475,-0.103839,1,144.475,-0.103839,622.351,379.259,-0.618445,-2.92856,167.703,0.219037,1.60176,0.0567221,1
2591,signal,146.534,76.8438,51.4418,1.91574,178.483,-3.12607,1,13,1,356.119,1.84935,0.435822,103.811,0.712771,2,196.45,0.340788,2,71.4747,0.807752,0.0,356.119,1.84935,0.435822,103.811,0.712771,0.61178,0.0567221,1
2592,signal,58.4848,35.3161,164.155,-0.978321,249.182,3.0152,1,11,1,396.3,-1.58555,-0.241794,120.062,0.599419,1,271.926,-1.47963,1,271.926,-1.47963,870.967,849.75,-2.88536,2.68382,247.68,1.18056,0.554851,0.0567221,1
2593,signal,178.779,56.8755,193.149,-0.157888,195.561,2.70409,1,13,1,343.349,-1.6212,-0.491895,160.975,0.160671,1,41.6203,-1.16351,1,66.9912,-1.81072,0.0,343.349,-1.6212,-0.491895,160.975,0.160671,1.34494,0.0567221,1
2594,signal,237.722,92.9491,202.086,0.366986,215.848,-2.62978,-1,13,1,500.677,-0.0704619,0.752953,142.659,0.733177,1,38.0604,-0.990623,2,267.529,-0.352514,0.0,500.677,-0.0704619,0.752953,142.659,0.733177,1.12353,0.0567221,1
2595,signal,89.5264,84.834,118.282,-0.735314,151.725,2.60576,1,13,1,311.668,0.870359,-0.435684,189.004,0.239785,2,147.265,-1.09134,1,147.265,-1.09134,865.248,311.668,0.870359,-0.435684,189.004,0.239785,0.862417,0.0567221,1
2596,signal,60.9399,86.7662,158.972,-0.292058,165.801,2.1942,-1,13,1,481.898,-0.00470206,-0.627144,202.815,0.169571,1,267.383,-0.055813,1,89.3593,-0.0714884,0.0,481.898,-0.00470206,-0.627144,202.815,0.169571,1.16187,0.0567221,1
2597,signal,187.49,52.8399,50.4889,1.56058,125.506,0.0481514,1,13,1,486.02,-0.0617935,-2.5885,180.142,0.297044,2,115.067,0.215478,2,115.067,0.215478,672.143,486.02,-0.0617935,-2.5885,180.142,0.297044,0.975545,0.0567221,1
2598,signal,20.8182,123.398,206.953,1.14949,359.413,1.49785,1,11,1,334.883,0.304721,-1.62422,120.55,0.720794,1,187.063,1.77344,2,294.753,0.276139,899.911,753.897,1.75529,-0.0874243,260.372,1.34487,0.855566,0.0567221,1
2599,signal,75.7399,40.625,45.4353,0.168156,46.0794,-0.0683217,1,13,1,419.176,0.709263,-2.70219,182.083,0.434388,2,273.37,0.283665,1,78.6504,0.365981,0.0,419.176,0.709263,-2.70219,182.083,0.434388,1.17305,0.0567221,1
2600,signal,75.1163,104.793,48.2505,-0.38779,51.9241,0.870059,-1,11,1,324.617,0.523039,-2.96025,148.088,0.339824,2,318.093,-0.884055,2,318.093,-0.884055,883.099,652.648,-0.329565,-2.53645,242.095,0.716272,0.983481,0.0567221,1
2601,signal,126.037,72.4528,106.575,-1.18104,189.956,-2.79723,1,11,1,339.819,-0.187359,0.523237,167.946,0.231227,2,123.587,-2.00269,1,138.583,0.245897,0.0,606.137,-1.90222,-2.32055,295.282,0.614493,0.983761,0.0567221,1
2602,signal,89.7218,62.5672,304.279,0.365968,324.884,-0.988012,-1,13,1,418.326,-0.130263,1.93726,166.866,0.179103,1,51.7354,0.632095,1,131.831,-0.569488,0.0,418.326,-0.130263,1.93726,166.866,0.179103,0.995644,0.0567221,1
2603,signal,79.4094,27.6405,42.5457,2.4291,243.293,0.913135,1,13,1,418.696,0.697876,-1.68186,196.891,0.237088,1,326.168,1.28976,2,326.168,1.28976,922.13,418.696,0.697876,-1.68186,196.891,0.237088,0.984567,0.0567221,1
2604,signal,53.0153,76.7681,111.406,0.377847,119.453,-0.183817,1,11,1,353.683,1.42978,-2.90124,139.678,0.53875,1,108.334,0.318226,1,108.334,0.318226,656.772,666.033,1.80768,-2.70377,263.336,0.919303,1.02092,0.0567221,1
2605,signal,212.546,78.3626,48.6901,-1.97902,179.516,-2.78912,-1,13,1,321.287,-1.08832,-0.398135,154.611,0.396543,3,95.3994,-1.95911,1,95.3994,-1.95911,506.891,321.287,-1.08832,-0.398135,154.611,0.396543,0.967235,0.0567221,1
2606,signal,204.674,45.0911,41.9339,-2.14349,181.288,-0.842614,1,11,1,306.974,0.709275,1.65646,171.232,0.298075,1,79.4336,-0.67941,2,122.856,-0.293375,673.966,306.974,0.709275,1.65646,171.232,0.298075,1.29989,0.0567221,1
2607,signal,199.175,74.1212,52.3558,1.54201,127.955,0.315188,1,11,1,405.991,0.509746,-2.19435,166.663,0.542367,1,231.576,0.835834,1,75.7944,0.244067,0.0,700.016,1.51799,-1.55645,265.244,1.12422,1.16103,0.0567221,1
2608,signal,131.035,37.644,239.209,-0.99833,368.65,1.54821,1,11,1,399.395,-0.48234,-1.88816,108.973,0.576438,2,88.6407,-1.01936,1,250.626,-0.256426,0.0,766.488,-1.51727,-0.217724,185.052,1.2612,0.946564,0.0567221,1
2609,signal,250.587,75.8387,131.818,1.29609,258.928,-2.08981,-1,13,1,528.354,1.2795,1.199,180.15,0.379646,3,77.2505,1.37582,2,328.794,1.25783,0.0,528.354,1.2795,1.199,180.15,0.379646,0.906514,0.0567221,1
2610,signal,295.513,29.574,100.07,-0.252825,103.285,-1.18039,-1,11,1,332.45,1.07998,2.32493,174.728,0.55853,1,49.5701,-0.267442,2,184.214,0.734721,581.333,332.45,1.07998,2.32493,174.728,0.55853,1.07996,0.0567221,1
2611,signal,107.353,75.381,154.875,-1.81385,487.627,-2.81295,1,13,1,400.672,-1.899,0.0205142,155.243,0.441466,1,177.715,-2.418,2,194.848,-2.08133,0.0,400.672,-1.899,0.0205142,155.243,0.441466,1.19045,0.0567221,1
2612,signal,127.994,111.463,260.771,1.07886,427.834,-1.01315,1,13,1,301.406,-0.683055,2.34961,151.045,0.256332,1,71.5448,0.381149,1,55.5172,-0.0289464,0.0,301.406,-0.683055,2.34961,151.045,0.256332,1.05667,0.0567221,1
2613,signal,211.176,49.174,110.947,0.848076,153.295,0.00158391,1,13,1,324.199,1.26945,-3.02901,134.747,0.509809,1,33.7208,0.0967266,1,33.7208,0.0967266,469.141,324.199,1.26945,-3.02901,134.747,0.509809,0.725653,0.0567221,1
2614,signal,178.463,15.901,153.23,1.66676,420.144,0.290446,-1,11,1,319.105,0.758566,-2.82051,152.885,0.270977,1,36.1798,0.886104,1,83.5404,1.3436,0.0,319.105,0.758566,-2.82051,152.885,0.270977,3.39797,0.0567221,1
2615,signal,82.1486,49.9453,67.0081,-1.0716,109.308,-1.83612,-1,13,1,342.368,0.453645,1.64118,138.421,0.476213,1,278.663,-0.21144,3,278.663,-0.21144,796.83,342.368,0.453645,1.64118,138.421,0.476213,0.39283,0.0567221,1
2616,signal,139.974,8.67745,135.162,-0.453777,149.319,-2.91552,1,13,1,364.019,0.352458,0.319958,188.3,0.250616,1,218.542,-0.801282,1,218.542,-0.801282,859.463,364.019,0.352458,0.319958,188.3,0.250616,1.14097,0.0567221,1
2617,signal,151.112,68.3469,77.9367,-0.0987875,78.3174,-1.73476,-1,13,1,364.448,-1.70542,0.730913,134.475,0.733264,1,181.737,-0.740724,2,299.168,-1.71503,748.489,364.448,-1.70542,0.730913,134.475,0.733264,0.0,0.0567221,1
2618,signal,101.014,37.8208,243.174,0.351177,258.324,0.520775,-1,13,1,384.045,1.4184,-2.72799,113.705,0.297423,1,94.5367,0.987002,2,94.5367,0.987002,818.294,384.045,1.4184,-2.72799,113.705,0.297423,0.406966,0.0567221,1
2619,signal,34.0888,108.564,86.4904,-1.9631,314.036,2.79203,1,13,1,366.847,-1.05271,0.171139,118.038,0.652829,1,321.95,-1.61104,1,91.8025,-1.41172,0.0,366.847,-1.05271,0.171139,118.038,0.652829,0.448669,0.0567221,1
2620,signal,154.663,76.9953,44.5519,-0.764752,58.2274,0.415367,1,11,1,400.869,0.407954,2.94015,105.8,0.672896,1,188.919,-0.19905,2,219.669,0.173691,667.27,400.869,0.407954,2.94015,105.8,0.672896,1.10319,0.0567221,1
2621,signal,107.884,115.249,76.8707,-0.523874,87.6625,-2.28944,-1,11,1,708.61,-0.173534,2.84115,135.975,0.642332,4,918.206,0.0367489,4,918.206,0.0367489,1695.49,1622.37,-0.16386,2.15314,313.734,1.04963,0.553726,0.0567221,1
2622,signal,65.6054,154.551,154.507,-1.40082,332.571,2.48859,-1,13,1,332.165,-0.199425,-0.89414,173.509,0.658464,1,184.611,-1.22432,2,184.611,-1.22432,831.861,332.165,-0.199425,-0.89414,173.509,0.658464,1.2073,0.0567221,1
2623,signal,137.051,78.8437,229.066,-1.38213,484.98,2.30158,-1,13,1,421.929,-1.19997,-1.14714,190.484,0.38478,1,98.4687,-0.67459,1,98.4687,-0.67459,801.168,421.929,-1.19997,-1.14714,190.484,0.38478,0.169324,0.0567221,1
2624,signal,28.57,92.4402,175.415,0.624365,210.731,-0.962652,1,13,1,352.837,-0.252446,2.23272,160.25,0.150973,1,302.282,0.255946,1,302.282,0.255946,904.259,352.837,-0.252446,2.23272,160.25,0.150973,0.567939,0.0567221,1
2625,signal,56.8522,80.6545,215.669,0.444288,237.308,2.04089,1,13,1,304.892,0.541896,-1.2148,152.794,0.603247,1,134.964,-0.1096,1,183.628,0.203037,0.0,304.892,0.541896,-1.2148,152.794,0.603247,0.531275,0.0567221,1
2626,signal,182.713,72.3166,42.7976,0.518905,48.6899,1.69698,-1,11,1,320.195,1.4907,-2.28685,111.558,0.584333,1,135.521,0.826871,1,135.521,0.826871,524.379,320.195,1.4907,-2.28685,111.558,0.584333,0.542895,0.0567221,1
2627,signal,91.296,92.6863,84.595,1.09885,141.018,1.85767,1,13,1,373.78,-0.0697059,-1.93075,159.551,0.654142,1,262.586,0.819801,2,262.586,0.819801,829.459,373.78,-0.0697059,-1.93075,159.551,0.654142,1.62783,0.0567221,1
2628,signal,165.882,33.9561,81.464,0.391148,87.7758,0.889524,1,11,1,439.956,1.75863,-2.43264,290.832,0.578513,2,167.28,0.989094,1,156.704,1.28734,0.0,693.243,2.53435,-1.48657,368.581,1.21072,0.603392,0.0567221,1
2629,signal,156.992,13.8707,74.5832,1.29479,146.34,-2.64269,1,11,1,390.231,-0.493394,1.41332,253.181,0.630657,4,161.453,0.770994,3,231.228,-0.173448,833.865,649.294,-0.926442,1.50665,343.816,1.31121,0.614267,0.0567221,1
2630,signal,169.296,54.1787,46.4867,-0.955264,69.3598,-1.77761,1,13,1,428.186,-1.31436,1.92961,158.108,0.174879,1,262.655,-1.63555,2,302.371,-1.12999,770.769,428.186,-1.31436,1.92961,158.108,0.174879,1.17939,0.0567221,1
2631,signal,34.4195,91.8283,128.31,0.919379,186.466,0.367519,-1,11,1,401.761,0.43066,-1.83544,122.326,0.526812,1,259.962,0.936019,2,259.962,0.936019,823.162,783.299,1.39987,-0.92183,291.894,1.05402,1.40459,0.0567221,1
2632,signal,26.0557,83.8771,76.0198,-0.149463,76.8706,-2.7251,-1,13,1,433.453,-0.0408399,0.0379156,166.689,0.351345,2,233.557,0.175713,2,161.669,0.771383,0.0,825.578,0.370942,-3.03061,305.146,1.14452,1.64518,0.0567221,1
2633,signal,37.3313,38.9195,298.257,-0.566991,347.497,0.401911,-1,11,1,404.458,0.17465,-2.61679,141.57,0.684629,2,88.5742,-0.849594,2,266.441,0.00317459,882.906,805.844,-0.50123,-2.08378,298.02,0.914471,0.901474,0.0567221,1
2634,signal,225.582,73.1998,69.5409,-1.17895,123.732,-2.39049,-1,11,1,413.628,-1.64686,1.04233,187.394,0.301079,1,294.827,-0.87128,2,294.827,-0.87128,850.062,789.189,-2.63842,-0.720431,319.229,0.680299,1.38861,0.0567221,1
2635,signal,80.876,118.609,48.5996,0.650208,59.24,2.01035,-1,13,1,307.2,-1.72887,-0.0921906,144.15,0.458316,1,202.29,0.233395,2,202.29,0.233395,881.622,307.2,-1.72887,-0.0921906,144.15,0.458316,0.455173,0.0567221,1
2636,signal,20.9864,81.5825,87.7242,1.94328,312.512,2.43862,1,13,1,321.966,-0.330518,-0.938527,176.279,0.166825,1,211.239,1.27752,2,211.239,1.27752,960.114,321.966,-0.330518,-0.938527,176.279,0.166825,0.877079,0.0567221,1
2637,signal,98.0349,91.1122,327.921,-0.432534,359.077,-0.101405,-1,11,1,368.752,-1.56015,-3.0442,177.166,0.282156,1,36.7587,-0.420557,2,202.471,-1.53343,879.226,368.752,-1.56015,-3.0442,177.166,0.282156,1.0555,0.0567221,1
2638,signal,66.2644,103.369,237.706,0.080578,238.478,-2.26373,-1,11,1,423.001,-0.467183,0.744079,122.217,0.606794,1,205.589,-0.472226,2,417.505,-0.490848,908.07,857.353,-0.633084,-1.55682,247.849,1.1587,0.864184,0.0567221,1
2639,signal,213.011,70.5726,117.706,-0.947219,174.578,-1.59731,-1,11,1,345.867,-0.085189,1.12344,100.319,0.539702,2,47.466,-1.20028,1,47.466,-1.20028,532.038,345.867,-0.085189,1.12344,100.319,0.539702,1.03227,0.0567221,1
2640,signal,200.817,56.6261,71.5655,0.739057,92.0162,3.13223,1,11,1,435.669,0.530095,-0.291336,165.83,0.369402,2,191.108,0.426114,1,191.108,0.426114,708.627,690.542,0.997495,2.45752,250.103,1.1229,1.00497,0.0567221,1
2641,signal,20.7271,80.8864,107.469,-0.189911,109.412,0.725572,1,11,1,331.958,-1.02301,-2.393,169.215,0.54608,2,199.993,-0.0493775,2,199.993,-0.0493775,720.893,620.193,-1.17452,-1.09425,310.076,1.15027,1.05753,0.0567221,1
2642,signal,261.753,42.3155,116.37,-1.03015,183.774,2.06318,1,11,1,393.937,-0.0428675,-1.23672,129.977,0.303469,1,43.586,-1.35091,2,315.154,0.0190106,588.583,393.937,-0.0428675,-1.23672,129.977,0.303469,1.04805,0.0567221,1
2643,signal,106.758,27.6603,274.914,-0.205938,280.764,0.815441,-1,13,1,423.771,0.384703,-2.16843,175.173,0.274015,1,52.1912,-0.463203,1,188.36,0.225731,0.0,423.771,0.384703,-2.16843,175.173,0.274015,0.745644,0.0567221,1
2644,signal,216.495,62.51,120.597,1.19523,217.493,0.56297,1,11,1,391.425,1.25434,-2.12669,144.187,0.479613,1,141.531,0.943681,1,141.531,0.943681,670.31,391.425,1.25434,-2.12669,144.187,0.479613,0.983027,0.0567221,1
2645,signal,38.7224,159.646,165.183,-0.353266,175.598,1.42865,-1,13,1,381.59,0.199837,-1.63044,124.068,0.615141,1,345.628,0.0751109,2,345.628,0.0751109,918.998,381.59,0.199837,-1.63044,124.068,0.615141,0.993516,0.0567221,1
2646,signal,95.4979,18.2216,204.253,-0.382431,219.372,3.05474,1,13,1,431.633,-0.761229,0.0661094,133.787,0.702067,1,157.514,-0.346066,2,157.514,-0.346066,824.01,431.633,-0.761229,0.0661094,133.787,0.702067,0.821804,0.0567221,1
2647,signal,141.09,72.4644,123.904,-0.163134,125.556,-1.83911,-1,11,1,435.056,1.28395,1.17357,176.353,0.22923,2,180.673,0.291221,1,265.852,1.09363,0.0,819.851,1.49515,-1.09862,356.768,0.455875,0.533784,0.0567221,1
2648,signal,139.162,65.7283,30.8202,-0.299713,32.2148,-0.787535,-1,11,1,456.515,-0.103787,1.34548,238.961,0.469007,1,339.701,0.618632,2,339.701,0.618632,936.741,456.515,-0.103787,1.34548,238.961,0.469007,1.52642,0.0567221,1
2649,signal,138.828,77.6517,154.876,0.508097,175.301,2.466,1,13,1,390.342,-0.343169,-0.583579,180.083,0.417447,1,152.834,1.13105,2,214.307,-0.420774,866.707,390.342,-0.343169,-0.583579,180.083,0.417447,1.34002,0.0567221,1
2650,signal,140.226,4.24932,74.5833,0.8961,106.587,1.53372,-1,11,1,408.287,1.16995,-1.94793,167.424,0.281803,1,263.644,1.54329,2,326.544,1.28324,795.779,771.412,2.61793,-0.860947,301.183,0.791169,1.51545,0.0567221,1
2651,signal,57.6232,217.477,206.041,0.464244,228.646,0.535585,1,11,1,322.549,0.728418,-2.63542,137.358,0.303041,1,218.442,-0.093761,2,236.14,0.618638,812.594,717.818,0.93384,-2.10078,262.799,0.739897,1.59009,0.0567221,1
2652,signal,153.233,59.3495,249.965,-1.44804,561.145,1.75418,-1,13,1,374.918,-1.36721,-1.55977,169.156,0.512857,1,108.201,-1.87311,2,138.321,-1.26438,781.377,374.918,-1.36721,-1.55977,169.156,0.512857,0.610128,0.0567221,1
2653,signal,59.3535,41.6414,92.5973,-0.672752,114.354,1.09739,1,13,1,371.555,-1.60629,-2.72152,130.666,0.59069,1,278.839,-1.07053,1,248.962,-1.57543,0.0,371.555,-1.60629,-2.72152,130.666,0.59069,0.867703,0.0567221,1
2654,signal,70.4357,9.83458,120.271,-0.912115,173.868,0.521071,-1,11,1,355.698,-1.65454,-2.4157,108.115,0.731852,1,31.5041,-2.0038,1,253.372,-1.47298,0.0,657.726,-3.21929,-1.68446,276.54,1.11667,0.878205,0.0567221,1
2655,signal,230.593,41.9747,207.188,-1.36911,433.665,-0.243959,-1,13,1,434.734,-0.911431,2.99741,174.174,0.643049,1,51.0933,-2.32081,2,250.838,-0.971955,769.52,434.734,-0.911431,2.99741,174.174,0.643049,0.598745,0.0567221,1
2656,signal,155.656,67.1202,149.589,2.34756,789.505,-1.96393,1,13,1,335.797,0.94601,1.31343,178.191,0.261793,1,68.0102,1.74725,1,68.0102,1.74725,719.905,335.797,0.94601,1.31343,178.191,0.261793,0.663665,0.0567221,1
2657,signal,164.206,74.118,83.4855,1.11674,141.183,-0.969652,-1,11,1,315.928,1.88999,2.07622,144.176,0.394392,2,64.6053,0.129482,2,184.136,2.12545,555.637,315.928,1.88999,2.07622,144.176,0.394392,0.584319,0.0567221,1
2658,signal,282.853,76.4661,34.2633,-1.14998,59.5286,2.11996,1,11,1,333.108,0.357424,-1.60375,115.334,0.344857,1,59.4094,0.0468598,2,60.9928,0.522647,420.206,333.108,0.357424,-1.60375,115.334,0.344857,1.49758,0.0567221,1
2659,signal,249.592,11.9441,88.8317,0.732498,113.748,2.84439,-1,11,1,375.012,1.28155,-0.31191,144.303,0.611764,2,72.1933,0.939467,2,178.678,0.83516,525.858,375.012,1.28155,-0.31191,144.303,0.611764,0.393588,0.0567221,1
2660,signal,224.194,68.0622,180.855,0.850713,250.342,-0.233117,-1,11,1,420.658,0.385915,2.67613,170.321,0.10743,1,45.4724,0.153751,1,45.4724,0.153751,668.55,420.658,0.385915,2.67613,170.321,0.10743,1.37977,0.0567221,1
2661,signal,259.251,7.28644,88.561,1.01415,138.143,2.78814,1,11,1,416.672,0.660514,-0.570611,164.757,0.473575,1,84.8363,1.4877,1,84.8363,1.4877,595.43,416.672,0.660514,-0.570611,164.757,0.473575,0.524207,0.0567221,1
2662,signal,112.936,52.5829,113.346,0.699514,142.227,1.11597,-1,11,1,302.406,1.8572,-2.06221,138.592,0.473634,1,104.522,-0.203641,2,229.743,1.94796,735.291,302.406,1.8572,-2.06221,138.592,0.473634,0.387834,0.0567221,1
2663,signal,178.601,71.9206,35.7352,0.994567,54.9149,1.65259,-1,11,1,337.362,0.951279,-1.09877,102.927,0.635907,3,88.8174,0.00346238,2,191.427,1.16251,455.986,337.362,0.951279,-1.09877,102.927,0.635907,1.10784,0.0567221,1
2664,signal,160.24,69.8216,238.222,-0.522069,271.43,0.56572,1,11,1,358.386,-0.794933,-2.65956,153.059,0.489628,1,68.032,-0.101612,2,84.4524,-0.902789,707.771,686.503,-1.24345,-2.17873,227.897,0.921043,0.41937,0.0567221,1
2665,signal,61.3574,77.7506,258.279,-0.0368848,258.455,-1.38498,1,13,1,538.22,-1.56446,1.75338,144.022,0.582073,3,203.774,0.292136,1,203.774,0.292136,1385.71,538.22,-1.56446,1.75338,144.022,0.582073,0.914456,0.0567221,1
2666,signal,41.6106,187.283,256.138,1.61582,669.893,-0.335947,1,11,1,411.29,1.31344,2.99948,166.74,0.490198,1,197.257,2.0039,1,255.494,1.23334,0.0,880.69,3.10824,2.82998,302.357,1.21289,0.353633,0.0567221,1
2667,signal,262.14,12.7571,130.125,-0.147053,131.534,-1.15858,-1,13,1,361.471,0.381907,2.17162,176.72,0.337247,1,155.054,0.081102,3,232.696,0.558243,696.866,361.471,0.381907,2.17162,176.72,0.337247,0.346298,0.0567221,1
2668,signal,61.1888,241.64,249.529,-1.99625,935.385,-1.67443,1,11,1,315.675,-1.93015,1.24193,146.755,0.585774,1,124.492,-1.37269,2,124.492,-1.37269,737.003,693.918,-3.76612,-0.530178,266.397,1.09472,0.406474,0.0567221,1
2669,signal,206.314,34.3834,55.9852,0.303323,58.5804,-1.81341,-1,11,1,404.504,1.63906,0.511462,125.241,0.274445,2,326.698,-0.321362,1,326.698,-0.321362,1174.24,404.504,1.63906,0.511462,125.241,0.274445,1.35987,0.0567221,1
2670,signal,59.155,264.934,297.32,0.719317,377.613,-1.09495,1,13,1,434.746,0.913387,2.08865,152.874,0.539501,1,140.776,0.710409,2,140.776,0.710409,895.806,434.746,0.913387,2.08865,152.874,0.539501,0.623711,0.0567221,1
2671,signal,166.667,49.0544,30.9803,-0.645062,37.6526,1.92454,1,13,1,383.201,0.60037,-1.59684,134.298,0.335997,1,250.678,0.536604,2,250.678,0.536604,702.609,383.201,0.60037,-1.59684,134.298,0.335997,0.466431,0.0567221,1
2672,signal,378.667,57.3118,39.8598,-0.965287,59.9175,-1.55074,1,11,1,405.715,-1.26022,2.00095,178.499,0.156739,1,32.8189,0.297557,1,73.5554,-1.44327,0.0,405.715,-1.26022,2.00095,178.499,0.156739,0.885851,0.0567221,1
2673,signal,152.241,8.61349,36.0157,-0.491772,40.4594,-0.600174,-1,13,1,390.324,-0.643263,2.25006,166.703,0.59177,1,259.157,-0.0615111,2,303.901,-0.471507,737.56,390.324,-0.643263,2.25006,166.703,0.59177,0.705265,0.0567221,1
